x,y,elevation,occupancy,resolution,importance,semantic_class,semantic_source,confidence,point_count,region_id
-1.4424641367513686,3.6399669479578733,-1.6637534955516458,1.0,0.1,0.5935979155659089,unknown,fallback,0.0,128,231
-0.9889519403294369,4.812993410906177,-1.6155327964414117,1.0,0.1,0.591664803762832,unknown,fallback,0.0,326,232
-0.9560381917106192,6.810186128546722,-1.5285901301098566,1.0,0.1,0.5852491530265108,unknown,fallback,0.0,137,233
-0.9948270929775931,9.029024588095176,-1.4406461216307975,1.0,0.1,0.578768074171956,unknown,fallback,0.0,74,234
-0.9810521936664979,11.136907482147217,-1.3499059716860453,1.0,0.1,0.571537209218138,unknown,fallback,0.0,30,235
-0.9931032117456198,13.15450903085562,-1.2670493034216075,1.0,0.1,0.5655209982620614,unknown,fallback,0.0,26,236
-1.6702569723129272,15.965989271799723,-1.1500845551490784,1.0,0.1,0.5568522860288402,unknown,fallback,0.0,6,237
-0.6799027973165115,16.04259821573893,-1.1501339673995972,1.0,0.1,0.5569142032055028,unknown,fallback,0.0,15,238
-0.9792600214371786,20.494085424086627,-0.9757269024848938,1.0,0.1,0.5434980942537706,unknown,fallback,0.0,17,239
-0.9667261500054827,27.225783421443058,-0.6416249366906973,1.0,0.1,0.5233109300357652,unknown,fallback,0.0,13,240
0.733023539185524,-30.153364499409992,-2.8130618731180825,1.0,0.05,0.7546995652120152,vehicle,annotation,0.0,6,241
1.0368029384740762,-24.696189199175155,-2.8829820326396396,1.0,0.1,0.5310516322000499,unknown,fallback,0.0,14,242
1.012042293118106,-18.8277006149292,-2.6440581215752497,1.0,0.1,0.5485639442309289,unknown,fallback,0.0,18,243
1.0409227033024249,-15.247351190318232,-2.502903430358223,1.0,0.1,0.5593495354906605,unknown,fallback,0.0,23,244
0.9915777921477067,-12.640802145004272,-2.378976447241647,1.0,0.1,0.5670812788356634,unknown,fallback,0.0,28,245
1.0094289290577625,-10.848720030351119,-2.304118387626879,1.0,0.1,0.5724966039692371,unknown,fallback,0.0,33,246
0.9967158508923235,-8.896199636821505,-2.218137617352643,1.0,0.1,0.5790823661815806,unknown,fallback,0.0,79,247
1.0547484497827806,-6.862409200599726,-2.129257099233943,1.0,0.1,0.5850568156882533,unknown,fallback,0.0,139,248
1.4487899204618053,-5.458009663381074,-2.070720525164353,1.0,0.1,0.5886010711776978,unknown,fallback,0.0,76,249
0.26663885864559755,-0.6959420575128862,-0.34184081844316616,1.0,0.1,0.6050403338532448,unknown,fallback,0.0,948,250
0.2858442873246848,0.32910727275758317,-0.35032172680629314,1.0,0.1,0.6073260927275919,unknown,fallback,0.0,1111,251
1.424195832375324,3.6507025559743247,-1.668257025155154,1.0,0.1,0.593846919184274,unknown,fallback,0.0,132,252
0.9645477910661318,4.806570301055908,-1.6158226247934195,1.0,0.1,0.5912169774765914,unknown,fallback,0.0,325,253
0.979815282376965,6.798975877828531,-1.531319930836871,1.0,0.1,0.5853981680201755,unknown,fallback,0.0,143,254
1.0104683403026413,9.025341536547687,-1.4375023777420457,1.0,0.1,0.5787899047380629,unknown,fallback,0.0,74,255
1.0114882574727138,11.143070125579834,-1.3489152948061625,1.0,0.1,0.5715252254745663,unknown,fallback,0.0,30,256
0.9792226110585034,13.155126889546713,-1.2653985619544983,1.0,0.1,0.5655099616760655,unknown,fallback,0.0,24,257
1.7312299410502117,15.960808118184408,-1.1481892069180806,1.0,0.1,0.5568582297558405,unknown,fallback,0.0,6,258
0.7415236309170723,16.033593241373698,-1.1488661607106527,1.0,0.1,0.5569070580302992,unknown,fallback,0.0,15,259
0.9806174506743749,20.4721066792806,-0.9738500992457072,1.0,0.1,0.5435845758018734,unknown,fallback,0.0,15,260
0.9381410300731658,27.40599479675293,-0.6451080977916718,1.0,0.1,0.5227848588930649,unknown,fallback,0.0,10,261
3.3815303643544516,-40.3757069905599,0.9292338093121847,1.0,0.1,0.48355379315173586,unknown,fallback,0.0,3,262
3.853379726409912,-39.24495887756348,0.9041416347026825,1.0,0.1,0.48710397050698695,unknown,fallback,0.0,2,263
3.8038511276245117,-37.10211944580078,-3.4790921211242676,1.0,0.1,0.4931101927924425,unknown,fallback,0.0,1,264
2.6509690284729004,-24.420935524834526,-2.864325841267904,1.0,0.1,0.531727312683518,unknown,fallback,0.0,9,265
3.552963972091675,-22.446350574493408,-2.6492037177085876,1.0,0.1,0.5379735435829593,unknown,fallback,0.0,8,266
2.4521935515933566,-18.567205005221897,-2.625019391377767,1.0,0.1,0.5491343133635521,unknown,fallback,0.0,9,267
3.3611574343272617,-16.832604816981725,-2.4052291257040843,1.0,0.1,0.5551529999736847,unknown,fallback,0.0,14,268
2.5259182850519815,-14.848916610081991,-2.4647433360417685,1.0,0.1,0.5612912101382088,unknown,fallback,0.0,12,269
2.979393449322931,-12.940345237995016,-2.307050293889539,1.0,0.1,0.5669662683367982,unknown,fallback,0.0,29,270
2.9876455821489034,-10.788621526015433,-2.2058575467059485,1.0,0.1,0.5739147441747765,unknown,fallback,0.0,38,271
2.8610980914189263,-8.840746468764085,-2.1256340430333065,1.0,0.1,0.5798318940835059,unknown,fallback,0.0,65,272
2.9625815508019833,-6.92281531559602,-2.0404126962632625,1.0,0.1,0.5852879031697199,unknown,fallback,0.0,131,273
2.933543895374645,-4.912373851429332,-1.9540005670894276,1.0,0.1,0.5909729463656787,unknown,fallback,0.0,275,274
3.1333480042926336,-2.903534775568267,-1.8339838698758917,1.0,0.1,0.5948290763050221,unknown,fallback,0.0,472,275
3.227100560117082,-0.9967084978491093,-1.720636718967823,1.0,0.1,0.5965126206942969,unknown,fallback,0.0,683,276
3.2460390171556,1.0121576551966625,-1.6387758158040389,1.0,0.1,0.5959955883415332,unknown,fallback,0.0,627,277
3.073356974599512,2.9770691986664675,-1.581536196713146,1.0,0.1,0.594369489344132,unknown,fallback,0.0,427,278
2.8471881496399987,4.853497950726955,-1.5279005494357076,1.0,0.1,0.5911245830581359,unknown,fallback,0.0,259,279
2.968460449465999,6.800867292616102,-1.4325785979076668,1.0,0.1,0.5854142099185276,unknown,fallback,0.0,108,280
2.9749690353870393,8.914565694332122,-1.3395585149526597,1.0,0.1,0.5800439800708289,unknown,fallback,0.0,80,281
2.9614322619004683,11.381467674717758,-1.2434754046526821,1.0,0.1,0.5730816779148958,unknown,fallback,0.0,33,282
2.4126944541931152,12.898981412251791,-1.2567392488320668,1.0,0.1,0.5664730450794273,unknown,fallback,0.0,12,283
2.9862759494781494,14.861444053649903,-1.085829391479492,1.0,0.1,0.5611577635556817,unknown,fallback,0.0,25,284
3.2194221871239797,18.466353280203684,-0.8917389171464103,1.0,0.1,0.5492613328008658,unknown,fallback,0.0,14,285
2.2563392162322997,20.262364196777344,-0.9679779767990112,1.0,0.1,0.5439299087876547,unknown,fallback,0.0,5,286
3.3249709606170654,25.709110260009766,-0.6101579533682929,1.0,0.1,0.5273782940581863,unknown,fallback,0.0,9,287
2.3941066741943358,27.334346771240234,-0.6449644684791564,1.0,0.1,0.5227247530728434,unknown,fallback,0.0,5,288
3.2771569887797036,41.58081309000651,0.004575822502374649,1.0,0.1,0.47987466558271163,unknown,fallback,0.0,6,289
3.091833710670471,47.90656089782715,1.6933123469352722,1.0,0.1,0.4835605465291598,unknown,fallback,0.0,2,290
3.0412395000457764,57.342315673828125,2.70202898979187,1.0,0.2,0.4327312775318678,unknown,fallback,0.0,1,291
4.270761489868164,-44.624305725097656,-0.009641202166676521,1.0,0.1,0.47051538159940776,unknown,fallback,0.0,1,292
4.861668056911892,-42.82589594523112,0.8727596363880568,1.0,0.1,0.5395358226783133,unknown,fallback,0.0,9,293
5.335823102430864,-41.08020088889382,0.8697027459063313,1.0,0.1,0.5226508096281184,unknown,fallback,0.0,11,294
4.8813982009887695,-39.167493184407554,0.30016913016637164,1.0,0.1,0.5209991869495012,unknown,fallback,0.0,3,295
4.631782174110413,-36.21263599395752,-0.4310715028550476,1.0,0.1,0.5123658111562719,unknown,fallback,0.0,4,296
4.4737381140391035,-34.74616305033366,-3.2677603165308633,1.0,0.1,0.5010503964327655,unknown,fallback,0.0,6,297
5.5842334747314455,-33.42274475097656,-3.1604932308197022,1.0,0.1,0.5041977099454586,unknown,fallback,0.0,5,298
5.819815397262573,-29.113807678222656,-2.7683939933776855,1.0,0.1,0.516131681253687,unknown,fallback,0.0,2,299
5.123612017858596,-25.31357192993164,-0.5795496837901217,1.0,0.1,0.5491112487470875,unknown,fallback,0.0,21,300
4.494210243225098,-22.14216068812779,-2.6335833072662354,1.0,0.1,0.5373071958920175,unknown,fallback,0.0,7,301
5.04697585105896,-20.85579554239909,-2.5006889502207437,1.0,0.1,0.5424663336862364,unknown,fallback,0.0,6,302
5.418735861778259,-19.754423141479492,-2.3868064284324646,1.0,0.1,0.5437574409096745,unknown,fallback,0.0,4,303
5.015518796855006,-16.348694439592034,-0.0498024992933818,1.0,0.1,0.6216253310779282,unknown,fallback,0.0,29,304
5.195379339415451,-15.47328337307634,-0.2612758169416338,1.0,0.1,0.6119275018800809,unknown,fallback,0.0,58,305
4.537043780088425,-12.824841678142548,-2.2025176137685776,1.0,0.1,0.56630088180315,unknown,fallback,0.0,16,306
5.228491855704266,-11.145181469295336,-1.9641238140023274,1.0,0.1,0.5764683091286497,unknown,fallback,0.0,46,307
4.771846172421477,-8.956912085067394,-2.0064463449078938,1.0,0.1,0.576115103349285,unknown,fallback,0.0,43,308
4.900419248234142,-6.459445409341292,-0.6270323942140252,1.0,0.1,0.628960636695175,unknown,fallback,0.0,220,309
5.05313590761564,-5.3531860425767706,-0.7588771079903098,1.0,0.1,0.6290628431358268,unknown,fallback,0.0,347,310
5.090160733580325,-2.9761759404861214,-1.514968574707894,1.0,0.1,0.599322362678114,unknown,fallback,0.0,451,311
4.85186479555236,-0.8913257022039034,-1.3192031939824422,1.0,0.05,0.8461022870159212,vehicle,annotation,0.0,720,312
4.768060129295368,0.9549643577272084,-1.534800662201658,1.0,0.1,0.5965318676634161,unknown,fallback,0.0,397,313
4.906091672092227,2.9911413624059016,-0.7980673681177086,1.0,0.1,0.6277030622078206,unknown,fallback,0.0,398,314
4.756634974825209,4.918693922568059,-1.4067726005678591,1.0,0.1,0.5865759740558046,unknown,fallback,0.0,138,315
5.229019922546193,6.8695844155323655,-0.9784970457040811,1.0,0.05,0.8323696761293823,vehicle,annotation,0.0,158,316
5.223366144226818,9.13124164720861,-0.8742437770238101,1.0,0.05,0.8302766476785496,vehicle,annotation,0.0,82,317
5.0336006971505975,10.694626368009127,-0.9296339462296321,1.0,0.1,0.5834050855239258,unknown,fallback,0.0,39,318
5.198433665486125,12.873506385010558,0.18688193431075711,1.0,0.1,0.5986909827258667,unknown,fallback,0.0,77,319
5.154740844454084,14.735879216875349,-0.7567018696240017,1.0,0.05,0.8099089262285704,vehicle,annotation,0.0,14,320
4.975918906075614,16.918790817260742,-0.7765172358070102,1.0,0.1,0.5576045655774308,unknown,fallback,0.0,14,321
4.457403659820557,18.08953921000163,-0.8113195796807607,1.0,0.1,0.55560058377629,unknown,fallback,0.0,6,322
5.477344512939453,20.871592712402343,-0.3055914363823831,1.0,0.05,0.7901490059715761,vehicle,annotation,0.0,5,323
5.8494486808776855,22.982114791870117,0.27535416022874415,1.0,0.05,0.7849597747854722,vehicle,annotation,0.0,2,324
4.868185736916282,24.969587672840465,-0.5456671821990643,1.0,0.1,0.5355774671246643,unknown,fallback,0.0,11,325
4.4508795738220215,26.008214950561523,-0.6203489303588867,1.0,0.1,0.5258410575799708,unknown,fallback,0.0,1,326
4.97991943359375,31.90428352355957,0.0010245481971651316,1.0,0.05,0.7481303281406583,vehicle,annotation,0.0,2,327
5.290764331817627,32.02857208251953,0.001144467038102448,1.0,0.05,0.7476121437152462,vehicle,annotation,0.0,1,328
4.213906288146973,41.160457611083984,0.004603173583745956,1.0,0.1,0.4808732376569581,unknown,fallback,0.0,2,329
4.751073837280273,44.86979389190674,2.1260564029216766,1.0,0.1,0.5002189291601417,unknown,fallback,0.0,4,330
4.757543563842773,53.97798538208008,2.549962282180786,1.0,0.2,0.4424382759071829,unknown,fallback,0.0,1,331
4.7636168003082275,54.09892272949219,2.5556968450546265,1.0,0.2,0.44215997620768566,unknown,fallback,0.0,2,332
4.593605677286784,63.57776769002279,2.50000270207723,1.0,0.2,0.4420575189403697,unknown,fallback,0.0,3,333
5.865850448608398,66.74747467041016,1.5775389671325684,1.0,0.1,0.6439858159550367,vehicle,annotation,0.0,1,334
5.3347344398498535,78.75727462768555,5.559889554977417,1.0,0.2,0.36877204317117046,unknown,fallback,0.0,2,335
6.605599244435628,-49.458550771077476,-3.1053539911905923,1.0,0.1,0.477103941405452,unknown,fallback,0.0,3,336
6.720247220993042,-42.58856620788574,-0.09428300857543945,1.0,0.1,0.5567042004790976,unknown,fallback,0.0,10,337
6.862524151802063,-40.66798464457194,0.7881509296906491,1.0,0.1,0.5255389612966429,unknown,fallback,0.0,12,338
6.94096565246582,-39.46542612711588,0.5249058952968981,1.0,0.1,0.5588588208811534,unknown,fallback,0.0,9,339
6.099837779998779,-32.95494079589844,-3.125667095184326,1.0,0.1,0.504455854003173,unknown,fallback,0.0,1,340
7.128712773323059,-30.18849468231201,-2.8925021290779114,1.0,0.1,0.5121720221752444,unknown,fallback,0.0,4,341
6.35680627822876,-29.572030067443848,-2.8204950094223022,1.0,0.1,0.5159984316699657,unknown,fallback,0.0,2,342
6.952849107630112,-24.85590699139763,-1.5222281217575073,1.0,0.05,0.7839345788519428,vehicle,annotation,0.0,17,343
6.993658661842346,-22.993406295776367,-2.8015313744544983,1.0,0.05,0.7733401386800581,vehicle,annotation,0.0,4,344
6.964220643043518,-21.77884578704834,-2.399500608444214,1.0,0.05,0.7874956466454894,vehicle,annotation,0.0,4,345
6.753073374430339,-18.864042282104492,-2.3343087832132974,1.0,0.1,0.5477722799859107,unknown,fallback,0.0,3,346
7.007979758950167,-16.640974044799805,-1.7261007109353708,1.0,0.05,0.8238066464854336,vehicle,annotation,0.0,43,347
6.239136695861816,-15.197209676106771,-2.300610303878784,1.0,0.1,0.5562800830822897,unknown,fallback,0.0,3,348
7.248304605484009,-12.239752769470215,-1.3240238428115845,1.0,0.05,0.8029980652030786,vehicle,annotation,0.0,2,349
7.044851225965163,-10.948629084755392,-1.684143207529012,1.0,0.05,0.8190540082998726,vehicle,annotation,0.0,68,350
7.156801594628228,-9.74153921339247,-2.265321413675944,1.0,0.1,0.5691539985896964,unknown,fallback,0.0,18,351
7.172991819159929,-6.729436741318813,-1.4780162001071975,1.0,0.05,0.8466413228000463,vehicle,annotation,0.0,43,352
6.861690813919593,-5.215731436630775,-1.157999941809424,1.0,0.05,0.8409261654846855,vehicle,annotation,0.0,145,353
6.845630147116525,-2.830257703236171,-1.1241519703183855,1.0,0.05,0.8426525157810697,vehicle,annotation,0.0,175,354
7.058074312210083,-0.7118124491162598,-0.6799919675290584,1.0,0.05,0.8442126337325554,vehicle,annotation,0.0,100,355
6.711372679279696,1.2948295448215739,-1.150947580114007,1.0,0.05,0.8430285970196999,vehicle,annotation,0.0,248,356
6.826724138416227,3.181912163241965,-0.8913931650544715,1.0,0.05,0.8406730797780456,vehicle,annotation,0.0,244,357
6.569676062020149,4.712501960564714,-0.7509631555635503,1.0,0.05,0.8418605633512637,vehicle,annotation,0.0,181,358
6.861395899929217,6.6518470813978965,-0.7318669802043587,1.0,0.05,0.8371816900816619,vehicle,annotation,0.0,134,359
6.514017238173374,9.053925248079521,-0.33696067306148103,1.0,0.05,0.827169502066952,vehicle,annotation,0.0,43,360
6.394835985623873,11.382415404686562,-0.3729968979739799,1.0,0.05,0.8273861879744646,vehicle,annotation,0.0,26,361
6.6515129293714255,12.520773717335292,-0.14372556049576296,1.0,0.05,0.827812227600118,vehicle,annotation,0.0,28,362
6.4986497561136884,14.973125378290812,-0.30976026780748117,1.0,0.05,0.8209646051505805,vehicle,annotation,0.0,24,363
6.221128066380818,17.624895731608074,-0.7391118903954824,1.0,0.1,0.5572313211639314,unknown,fallback,0.0,6,364
6.412551561991374,18.693277994791668,-0.3195166706573218,1.0,0.05,0.8035685878839507,vehicle,annotation,0.0,3,365
6.653984387715657,22.831565856933594,0.5560554464658102,1.0,0.05,0.7737690784084874,vehicle,annotation,0.0,3,366
6.723377466201782,28.381028652191162,-0.15117837488651276,1.0,0.1,0.5538166891539875,unknown,fallback,0.0,4,367
7.4918538729349775,33.202643076578774,0.002106155346458157,1.0,0.05,0.7428901486026284,vehicle,annotation,0.0,3,368
7.253562246050153,40.09273747035435,2.190451604979379,1.0,0.1,0.499999929022075,unknown,fallback,0.0,7,369
6.215518951416016,55.82886505126953,1.3216184377670288,1.0,0.1,0.6764786255730909,vehicle,annotation,0.0,1,370
6.6329474449157715,66.74896240234375,1.5793535709381104,1.0,0.1,0.6437668522276495,vehicle,annotation,0.0,1,371
7.324857393900554,77.64073689778645,7.322141806284587,1.0,0.2,0.3719636978869159,unknown,fallback,0.0,3,372
6.696937084197998,78.52683448791504,5.556439816951752,1.0,0.2,0.42137466320315864,unknown,fallback,0.0,4,373
8.543087005615234,-47.82798385620117,-2.2710630893707275,1.0,0.1,0.4592450571060763,unknown,fallback,0.0,1,374
9.333478291829428,-42.49801762898763,1.3348321424176295,1.0,0.1,0.5124936784782459,unknown,fallback,0.0,3,375
9.005784381519664,-40.77339831265536,0.7840013442222368,1.0,0.1,0.519496695934441,unknown,fallback,0.0,11,376
9.226933479309082,-39.77533213297526,0.30874065558115643,1.0,0.1,0.5181188627755194,unknown,fallback,0.0,3,377
8.437433242797852,-24.710342407226562,-1.220607340335846,1.0,0.05,0.7667207934612393,vehicle,annotation,0.0,2,378
8.922662496566772,-16.556206226348877,-1.3083068281412125,1.0,0.05,0.8088630154324726,vehicle,annotation,0.0,4,379
8.9989257292314,-12.209368532354182,-2.482020941647616,1.0,0.1,0.5600118810638336,unknown,fallback,0.0,11,380
8.311444950103759,-10.977230978012084,-1.3737431436777114,1.0,0.05,0.8201854262153301,vehicle,annotation,0.0,20,381
8.29313039779663,-6.04708456993103,-2.169834017753601,1.0,0.1,0.5742089477494076,unknown,fallback,0.0,2,382
8.503881454467773,-5.159723281860352,-0.6134441792964935,1.0,0.05,0.8262617133395589,vehicle,annotation,0.0,11,383
8.694746280538626,-2.8167155693317283,-1.2029758845937664,1.0,0.05,0.8448218776502516,vehicle,annotation,0.0,29,384
8.936165237426758,1.0631670395533244,-1.283318637063106,1.0,0.05,0.8444271156971083,vehicle,annotation,0.0,60,385
8.509342193603516,3.691186472221657,-0.7559064069279918,1.0,0.05,0.8326302267016231,vehicle,annotation,0.0,27,386
8.66508268055163,4.86324059335809,-1.2220332224755304,1.0,0.1,0.6052260423479944,unknown,fallback,0.0,19,387
8.263926579402042,7.153440622182993,-0.9819203774229839,1.0,0.1,0.6030419614144682,unknown,fallback,0.0,13,388
9.071928977966309,8.076879024505615,-0.2920752465724945,1.0,0.05,0.8087712631164842,vehicle,annotation,0.0,2,389
8.309179306030273,40.03195571899414,1.6830527931451797,1.0,0.1,0.4990141780197277,unknown,fallback,0.0,4,390
9.82334041595459,75.86809539794922,5.388753890991211,1.0,0.2,0.3754957663872833,unknown,fallback,0.0,1,391
9.135658979415894,76.7454891204834,5.0032846331596375,1.0,0.2,0.43468492617498766,unknown,fallback,0.0,4,392
8.81208610534668,78.64739227294922,7.43026876449585,1.0,0.2,0.3675814106777467,unknown,fallback,0.0,1,393
11.300496419270834,-52.63917668660482,-2.930595556894938,1.0,0.1,0.46627430985778795,unknown,fallback,0.0,3,394
10.793127059936523,-47.694400787353516,-1.143126130104065,1.0,0.1,0.45829885098006296,unknown,fallback,0.0,1,395
10.305809020996094,-45.73223876953125,2.1711747646331787,1.0,0.1,0.4643627849320957,unknown,fallback,0.0,1,396
10.608018493652343,-42.99482650756836,0.3925429340451956,1.0,0.1,0.4918584179032297,unknown,fallback,0.0,5,397
11.203969955444336,-41.050263214111325,-0.995123279094696,1.0,0.1,0.4777036371283726,unknown,fallback,0.0,5,398
10.594968795776367,0.919964800862705,-1.8016045409090378,1.0,0.1,0.5926398835785878,unknown,fallback,0.0,17,399
10.325199127197266,2.6837708950042725,-0.506926029920578,1.0,0.05,0.8131026496372511,vehicle,annotation,0.0,2,400
10.256146430969238,75.76905059814453,5.385859489440918,1.0,0.2,0.37561988291611015,unknown,fallback,0.0,1,401
11.126357396443685,76.63146209716797,4.851280053456624,1.0,0.2,0.4068820218110897,unknown,fallback,0.0,3,402
11.411184310913086,78.89872741699219,7.484715223312378,1.0,0.2,0.3668125942197071,unknown,fallback,0.0,2,403
12.136577606201172,-52.1006965637207,-2.5005249977111816,1.0,0.2,0.44451320339122546,unknown,fallback,0.0,1,404
13.115823745727539,-51.16007614135742,1.2130515575408936,1.0,0.2,0.4465563065001755,unknown,fallback,0.0,1,405
12.867749214172363,-48.98658752441406,-0.01044110069051385,1.0,0.1,0.45305764335404153,unknown,fallback,0.0,2,406
12.192999839782715,-47.464210510253906,-1.1455575227737427,1.0,0.1,0.45798406644145084,unknown,fallback,0.0,1,407
12.992851972579956,-38.26081371307373,1.1655092388391495,1.0,0.1,0.5006557341025114,unknown,fallback,0.0,4,408
13.367289066314697,-36.77405405044556,1.0146922394633293,1.0,0.1,0.5209782166017523,unknown,fallback,0.0,8,409
13.477523591783312,-35.46027035183377,0.09378316005071004,1.0,0.1,0.5366258019490588,unknown,fallback,0.0,9,410
13.123270695026104,1.0513504560177143,-2.1726786356705885,1.0,0.1,0.5662835290505974,unknown,fallback,0.0,13,411
13.006128549575806,77.42533302307129,4.616977274417877,1.0,0.2,0.40703301349281884,unknown,fallback,0.0,4,412
14.116706848144531,-53.77181625366211,1.277294635772705,1.0,0.2,0.43821808635500537,unknown,fallback,0.0,1,413
14.202521324157715,-50.47316360473633,-0.010618861764669418,1.0,0.2,0.44770007404292045,unknown,fallback,0.0,1,414
14.991844367980956,-38.86559829711914,1.925768907740712,1.0,0.1,0.5288701590628555,unknown,fallback,0.0,5,415
15.063804229100546,-36.65815385182699,1.765171290608123,1.0,0.1,0.5350120319265028,unknown,fallback,0.0,12,416
15.126515759362114,-35.414312574598526,0.5379775879490707,1.0,0.1,0.5357451612669625,unknown,fallback,0.0,18,417
16.69066572189331,-38.40202331542969,-0.7357360885944217,1.0,0.1,0.4961579945040041,unknown,fallback,0.0,4,418
16.657967567443848,-36.51004981994629,1.9458976209163665,1.0,0.1,0.5197176974983739,unknown,fallback,0.0,10,419
16.950449562072755,-35.18342113494873,0.6291519096586853,1.0,0.1,0.5308435028459093,unknown,fallback,0.0,20,420
16.530736650739396,1.3211015250001634,-2.339291674750192,1.0,0.1,0.5564944549313517,unknown,fallback,0.0,14,421
18.328266143798828,-38.20726013183594,-0.009424173273146152,1.0,0.1,0.47787218793836916,unknown,fallback,0.0,1,422
19.083927790323894,-37.01097742716471,-0.009296623058617115,1.0,0.1,0.4800763427409248,unknown,fallback,0.0,3,423
18.087190628051758,-35.139488220214844,1.8287758827209473,1.0,0.1,0.4864362160069656,unknown,fallback,0.0,1,424
19.664947509765625,-24.411962509155273,-2.192664623260498,1.0,0.1,0.5109580590002941,unknown,fallback,0.0,1,425
19.68684959411621,-22.524234771728516,-2.0924432277679443,1.0,0.1,0.5152547004521146,unknown,fallback,0.0,1,426
19.892212867736816,1.8613048791885376,-2.3400202989578247,1.0,0.1,0.5452945283393013,unknown,fallback,0.0,2,427
19.749788920084637,2.134717067082723,-2.327009916305542,1.0,0.1,0.5455548857351826,unknown,fallback,0.0,3,428
18.277379989624023,79.13982391357422,1.9146140813827515,1.0,0.2,0.36133102549727475,unknown,fallback,0.0,1,429
21.546579360961914,-42.33897399902344,-1.1102184653282166,1.0,0.1,0.4625345906282452,unknown,fallback,0.0,2,430
20.28158696492513,-21.901899337768555,-2.0879334608713784,1.0,0.1,0.5157355062990708,unknown,fallback,0.0,3,431
20.220511542426216,1.2470929755104914,-2.37225612004598,1.0,0.1,0.5447187815942742,unknown,fallback,0.0,9,432
23.50972557067871,-44.33266830444336,1.152553379535675,1.0,0.1,0.45448591172564745,unknown,fallback,0.0,2,433
23.277015447616577,-42.82333517074585,-0.1470215026056394,1.0,0.1,0.5007747403844836,unknown,fallback,0.0,8,434
23.449365888323104,-41.26761736188616,-0.14676002093723842,1.0,0.1,0.6126061762939716,unknown,fallback,0.0,7,435
22.424232482910156,-5.703952789306641,-2.1603541374206543,1.0,0.05,0.7755850771171487,vehicle,annotation,0.0,1,436
23.919580936431885,0.7659812718629837,-1.398485153913498,1.0,0.1,0.5581407289330823,unknown,fallback,0.0,4,437
23.008869171142578,2.646817684173584,-2.1671152114868164,1.0,0.1,0.5355277552061677,unknown,fallback,0.0,3,438
23.676098142351425,5.639262403760638,2.8487580163138255,1.0,0.1,0.5325463339443186,unknown,fallback,0.0,7,439
23.586457661220006,6.786432220822289,3.1256085463932584,1.0,0.1,0.5438742655411059,unknown,fallback,0.0,21,440
23.676956335703533,8.777060270309448,1.829365284803013,1.0,0.1,0.5945434974986681,unknown,fallback,0.0,12,441
23.47590923309326,10.031219005584717,-0.29998995747882873,1.0,0.1,0.5403177735424068,unknown,fallback,0.0,2,442
23.7740695476532,27.013893127441406,4.2332717180252075,1.0,0.1,0.49865326113933717,unknown,fallback,0.0,8,443
23.353901227315266,28.832894325256348,4.365509510040283,1.0,0.1,0.49506598001012925,unknown,fallback,0.0,6,444
24.44542058308919,-45.277400970458984,1.598025797555844,1.0,0.1,0.49611042799529426,unknown,fallback,0.0,3,445
24.500402450561523,-42.84684626261393,0.7507682011152307,1.0,0.1,0.47844327355238403,unknown,fallback,0.0,6,446
24.429681873321535,-40.581227493286136,2.0499671516008675,1.0,0.1,0.6011951615988776,unknown,fallback,0.0,20,447
24.41740878423055,-38.9467970530192,1.3081050297090162,1.0,0.1,0.5945894016938119,unknown,fallback,0.0,36,448
24.420580863952637,-36.98093185424805,2.3482297097332774,1.0,0.1,0.6101877103265748,unknown,fallback,0.0,40,449
24.406298737776908,-35.09440763373124,1.7335165261634087,1.0,0.1,0.5873887630448678,unknown,fallback,0.0,38,450
24.37078150580911,-33.099062751321235,-0.2740398431196809,1.0,0.1,0.5576265036359682,unknown,fallback,0.0,17,451
24.34737926059299,-31.03291787041558,-1.4327829215261672,1.0,0.1,0.5048896577511177,unknown,fallback,0.0,9,452
24.326911290486652,-28.81773503621419,-1.7622151374816895,1.0,0.1,0.4929434297959894,unknown,fallback,0.0,3,453
24.310910330878365,-26.898486879136826,-1.4132701026068792,1.0,0.1,0.5123610076279285,unknown,fallback,0.0,9,454
24.35048768785265,-24.74287011888292,0.6891223124849299,1.0,0.1,0.5968818619794711,unknown,fallback,0.0,45,455
24.386529343037665,-23.0033788560312,1.7957868006410478,1.0,0.1,0.5998479770019345,unknown,fallback,0.0,79,456
24.37228228947888,-20.988035358794747,2.2544584494811315,1.0,0.1,0.5856631711839803,unknown,fallback,0.0,73,457
24.36654709546994,-18.963500829843376,2.8026187498994077,1.0,0.1,0.5861695670835759,unknown,fallback,0.0,78,458
24.35573404888774,-16.98314123375471,2.688853900235276,1.0,0.1,0.587741682105387,unknown,fallback,0.0,86,459
24.35723636700557,-14.96321400312277,2.4064072923501953,1.0,0.1,0.5970899962826497,unknown,fallback,0.0,104,460
24.35195002008657,-12.980772370197734,1.9365031326105666,1.0,0.1,0.603676106682291,unknown,fallback,0.0,122,461
24.334654639748965,-10.993571946600905,2.0994798750029644,1.0,0.1,0.5989444361601189,unknown,fallback,0.0,119,462
24.322979634202373,-8.991199560991422,2.1018075695166027,1.0,0.1,0.5962103650003656,unknown,fallback,0.0,127,463
24.310248236820616,-6.968112393083244,1.7290788132055053,1.0,0.1,0.6052624914065848,unknown,fallback,0.0,145,464
